1	So that means tomorrow cruda segura lol	positive	 lang1 lang1 lang1 lang1 lang2 lang2 lang1
4492	RT @andyescalona : #pr óximamente #SLS @SueltaLaSopaTV @Telemundo #elbombonderretido 😁😜🙈 como dice #styling de Ninel conde @AngieEstilo http …	positive	 other other other lang2 lang2 ne other other lang2 other lang2 lang2 lang1 lang2 ne ne other other other
4493	Mi squad sigue siendo el mismo desde la intermedia .	negative	 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other
4494	An anti-social pessimist but usually I dont mess with this 🎶	positive	 lang1 lang2 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 other
4495	RT @rushsmith : cuando se aburren tus amigas en snapchat . meeeh https://t.co/2hRfqdC5Rz	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang1 other lang2 other
4496	Un look Muy Elegante y classico . Vestido #maje maje #ootd @pamelasilva Pelo y Maquillaje impeccable x … http://t.co/ZHQCV9h7fA	positive	 lang2 lang1 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 other other
4497	@chincheto77 A eso sí que se puede obligar ? Pero a ver pelis en V.O. no ? CHINCHETO NO ME LÍES	positive	 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang1
4498	Gracias a Sabado Gigante por la oportunidad de ser parte de varios shows como experta y jurado de … https://t.co/mGYK6BBGF2	positive	 lang2 lang2 lang2 ne lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 other other
4499	Este weekend quiero Vieques .	positive	 lang2 lang1 lang2 lang2 other
4500	HOY HAY VÍDEO EN YELLOWMELLOW http://t.co/fBm9yBJDft	positive	 lang2 lang2 lang2 lang2 lang1 other
4501	RT @elliottj797 : Eso solo lo dicen los hipocritas puedes hablar con alguien totalmente diferente y te lo van a decir has la prueba https://…	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 other
4502	RT @_monicristina : “ @Gabriela3Ferran : Loca por que sea verano para ir a la playa todos los dias ” Muchos roadtrips 🙌	positive	 other other other other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang1 other
4503	@fernanrodrigg JAJAJAJAJAJJAAJ 2013 ? Rlly ?	neutral	 other lang2 other other lang1 other
4504	RT @billboard : The Música Unsigned contest winner has been revealed : http://t.co/YYTZP8PqN1 http://t.co/7EE4iByDsQ	negative	 other other other lang1 lang2 lang1 lang1 lang1 lang1 lang1 lang1 other other other
4505	Vacaciones : Coger Calculo , hacer un poster y prepararme para presentar en agosto . YEY , ME .	positive	 lang2 other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 other lang1 other
4506	@teresa_perez7 mandame fotos del libro pls , se me quedo en el locker	neutral	 other lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang2 lang2 lang2 lang1
4507	#teamlagatita en westland mall repartiendo globos @ Westland http://t.co/QEAqHx18a7	neutral	 lang2 lang2 ne lang1 lang2 lang2 other ne other
4508	RT @_mgmiranda : Día 193 : Me cago en Choice .	neutral	 other other other lang2 other other lang2 lang2 lang2 lang1 other
4509	RT @mayri_8 : Mañana ultimo dia de clase como senior #seniors2014 #bittersweet	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1
4510	""" @reIatable : the matte black audi r8 is beautiful 😍 http://t.co/nokHHqFrb0 "" B E L L E Z A :O"	positive	 other other other lang1 lang1 lang1 ne other lang1 lang1 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other
4511	RT @joselynv237 : 🚨 RT PLEASEEE 🚨 Es mi hermano , necesita un trasplante de médula ósea 🚨😩 https://t.co/BA8eAQK3Gr	negative	 other other other other other lang1 other lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other other
4512	Life is beautiful 💓 be happy 🎵 Gypsy summer 🎵 Maxifalda $34.00 Blusa en V $20.00 #salhuaclothing http://t.co/kmWJW9GlwX	positive	 lang1 lang1 lang1 other lang1 lang1 other lang1 lang1 other lang2 other lang2 lang2 lang2 other lang1 other
4513	pero que habilidad tengo de perder los chap sticks 😒	negative	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other
4514	Christmas runway !! ! Enuentra Todos tus regalos en un solo lugar #salhuastore #allyouneedisecuador https://t.co/9Jz8PIglul	neutral	 lang1 lang1 other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 ne lang1 other
4515	RT @marimarp489 : 🚨🚨🚨 URGENTE 🚨🚨🚨 Labrador Mix , busca un hogar donde le den mucho amor , ojo : vacunado 🚨🚨 RT RT RT RT RT RT 🚨🚨 https://t.co …	negative	 other other other other lang2 other lang2 lang1 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 other lang2 other other other other other other other other other other
4516	Home made tacos 🙌🏼🙏🏼	positive	 lang1 lang1 lang2 other
4517	El problema de los trailers de marvel y dc es q te cuentan la puta pelicula	negative	 lang2 lang2 lang2 lang2 lang1 lang2 ne lang2 ne lang2 lang2 lang2 lang2 lang2 lang2 lang2
4518	RT @DjEixel : Hoy es pa ' Vibra a celebrar el cumple del bro @Luisarzola933 🍾	neutral	 other other other lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other
4519	@erickmejias96 @SportsViness jajajaja relax me lo había imaginado hasta como si fuese como el de jackass haciendo cosas	positive	 other other lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 ne lang2 lang2
4520	Feliz 🎁 de mi suegra . Happy de verlas cuñis @chiquibabyla ❤ nos vos en #LA http://t.co/ZBdSNyGC	positive	 lang2 other lang2 lang2 lang2 other lang1 lang2 lang2 lang2 other other lang2 lang2 lang2 lang2 other
4521	JJAJAJAJAJAJAJ BYE	neutral	 lang2 lang1
4522	#AlexSensationMiamiBash SOLO HASTA LAS 7PM .. . 21$ #Ticketmaster @sbsevents http://t.co/XLnY70EdPc	positive	 lang1 lang2 lang2 lang2 other other other other ne other other
4523	Domingo de snupchut finalizado . Ya está la historia completa . Si no me sigues en snapchat , mi user es yellowmellowmeh .	neutral	 lang2 lang2 ne lang2 other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 ne other lang2 lang1 lang2 lang1 other
4524	Estos gif dañan mi mente .	negative	 lang2 lang1 lang2 lang2 lang2 other
4525	@zapi_z @shakira @coldplay jajajajajajjaa mandale un email a Shakira	positive	 other other other lang2 lang2 lang2 lang1 lang2 ne
4526	RT @zapi_z : Quiero un hamburger doble extra queso extra bacon extra mayo extra todo peeeeero me quiero ver cabrona sin ropa	neutral	 other other other lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2
4527	Definitivamente mi clima favorito es el otoño #Fallfashion #angieestilofashion i ❤ 👠👗	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 mixed lang1 other other
4528	RT @guanyin_ : Me dejan en read pero mi tiro un buen selfie to make them cry .	neutral	 other other other lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang1 lang1 lang1 lang1 lang1 other
4529	EL ZOL 106.7 te regala el juego “ 2014 FIFA World Cup Brazil ” para PS3 o Xbox 360 http://t.co/VGt47pfteo	neutral	 lang2 lang2 other lang2 lang2 lang2 lang2 other other ne lang1 lang1 ne other lang2 other lang2 ne other other
4530	""" @Carliski1 : Como se dice repollo en ingles ? Rechiken 😂😂😂😂 LOL "" #steihood"	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang2 other unk other lang1 other lang1
4531	RT @el_octavito : pa navidades pedi algo d $ 15 , 000 😁😁 pero el cabron budget es $ 10 , 000 😒😒 y talvez no venga nahh	neutral	 other other other lang2 lang2 lang2 lang2 lang2 other other other other other lang2 lang2 lang2 lang1 lang2 other other other other other lang2 lang2 lang2 lang2 lang2
4532	Xmil , no hay break https://t.co/ggNk9erKc6	negative	 lang2 other lang2 lang2 lang1 other
4533	RT @camillecardona4 : Ve todas las películas de Harry Potter conmigo so I know it 's real	neutral	 other other other lang2 lang2 lang2 lang2 lang2 ne ne lang2 lang1 lang1 lang1 lang1 lang1 lang1
4534	RT @samarisus : Yaga & Mackie ( feat . Arcángel & De La Ghetto ) - Aparentemente https://t.co/hf0UyyRc8N	neutral	 other other other ne other ne other lang1 other ne other lang2 lang2 ne other other lang2 other
4535	Rompe tus propias reglas y atrevete a usar una shoulder out con tu choker favorita . ATTRACTION New Collection https://t.co/uFlElfvWUz	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang1 lang2 other lang1 lang1 lang1 other
4536	@fabiolad_ruin 7mo bitch pleaseee ! Desde 2006 ;)	positive	 other other lang1 lang1 other lang2 other other
4537	RT @ManuSoto35 : @luciasdurand Jaja jaja jaja lol . Que fucking risa	positive	 other other other other lang2 lang2 lang2 lang1 other lang2 lang1 lang2
4538	RT @BBCWorld : Wreckage found on seabed off the Bahamas is missing cargo ship El Faro , US Navy confirms https://t.co/RDZwsP8051 https://t.co …	neutral	 other other other lang1 lang1 lang1 lang1 lang1 lang1 ne lang1 lang1 lang1 lang1 lang2 lang2 other lang1 lang1 lang1 other other other
4539	RT @adriana_maria5 : mis seniors 💘😭⚾️ #CalletForLife http://t.co/Pf0zMcNYLD	negative	 other other other lang2 lang1 other lang1 other
4540	#Mori Lol No Vacilen . .. #Funny #Share #repost #taguea Compártelo un poco de humor . https://t.co/hFfvge97Tb	positive	 lang2 lang1 lang2 lang2 other other lang1 lang1 lang1 lang2 lang2 lang2 lang2 lang2 lang2 other other
4541	RT @ValeIvanovich : Oficialmente ex-alumna de Cupeyville School 🎓 ☺ ️🎉🎊	positive	 other other other lang2 lang2 lang2 ne lang1 other other other
4542	Luego de mis clases ! Lista para esperarte en la Coral Way y la 87 avenida en Winn Dixiie con … https://t.co/pI5kbyqrcQ	positive	 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 ne lang1 lang2 lang2 other lang2 lang2 ne ne lang2 other other
4543	RT @LuzuVlogs : Cada vez que Apple saca una actualizacion tu iPhone funciona cada vez peor y peor hasta que lo actualizas .. . Es hasta difici …	neutral	 other other other lang2 lang2 lang2 ne lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 lang2 other
4544	Que mucha mierda drunk me puso en snapchat ayer . * procede a empezar a borrar *	negative	 lang2 lang2 lang2 lang1 lang2 lang2 lang2 ne lang2 other other lang2 lang2 lang2 lang2 lang2 other
4545	Se tú misma #siempre Pineapple jumper Choker #salhuawoman #allyouneedisecuador https://t.co/ypBE73dtoB	positive	 lang2 lang2 lang2 lang2 lang1 lang1 lang1 lang1 lang1 other
4546	RT @gabby_dejesus : Mood : que me soben el pelo	neutral	 other other other lang1 other lang2 lang2 lang2 lang2 lang2
4547	@gisella_011 en Hot Topic de Plaza !!	negative	 other lang2 lang1 lang1 lang2 lang2 other
4548	pffttr ni que leer enemy of tge people .. .	negative	 unk lang2 lang2 lang2 lang1 lang1 lang1 lang1 other other
4549	Heys Zombers estamos en twich Zarcort , Cojo , y yo jugando al COD BLACK OPS 3 ! Aquí os dejo el link ! https://t.co/XWc6SJpj9X	neutral	 lang2 lang1 lang2 lang2 ne ne other lang2 other lang2 lang2 lang2 lang2 ne lang1 lang1 other other lang2 lang2 lang2 lang2 lang1 other other
4550	RT @spotylover : ¡ Feliz Halloween ! 😈🎃💀 @LanasTwittah @LuzuVlogs @Rubiu5 @YellowMellowMG @rushsmith https://t.co/94jkgyoX9v	positive	 other other other other lang2 lang1 other other other other other other other other
4551	RT @dreamfoodz : Nutella Stuffed Churros . https://t.co/a9wwGoeS4V	neutral	 other other other ne lang1 lang2 other other
4552	Somos la red #1 en los EEUU , y cuando @AdrianSky va de camino a casa . #BetterMatters https://t.co/5dmIcEbelH	neutral	 lang2 lang2 lang1 other lang2 lang2 ne other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 other lang1 other
4553	RT @canellas_ : Deja que yo vea ese 1 en el senior countdown mañana	neutral	 other other other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang1 lang1 lang2
4554	RT @sexuaI : Sex on 1st date dont mean you a hoe , waiting 90 days wont make you a wife , cute pics dont mean y 'all happy , having a title dont …	negative	 other other other lang1 lang1 other lang1 lang1 lang1 lang1 lang1 lang1 other lang1 other lang1 lang1 lang1 lang1 lang1 lang1 other lang1 lang1 lang1 lang1 lang2 lang1 lang1 other lang1 lang1 lang1 lang1 other
4555	Estoy casi segura que escribi mi essay mal , pero .. . oh well 🙍🏽🙍🏽🙍🏽	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 other lang2 other other lang1 lang1 other
4556	Somos mujeres decididas a ser felices . #Salhuaclothing Numero para pedidos : 096.880.7384 http://t.co/utDDwidkst	positive	 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 lang2 lang2 lang2 other other other
4557	#sisters #laguera #lamorena #family #ladybearsvipteam #runners #beachtobayrelay http://t.co/T81ZVilgWy	neutral	 lang1 lang2 lang2 lang1 lang1 lang1 lang1 other
4558	Tinder es lo mas mierda que hay y aprendiendo a usarlo mande dos super likes algarou 😂😂 solo a mi 🙄	positive	 ne lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other lang2 lang2 lang2 other
4559	Los zombies suelen salir por las noches , pero en nuestro caso nos vamos a la cama !! Buenas noches Zombers ! 🌙😘	positive	 lang2 lang1 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang1 other other
4560	Ya me mandaron los summer workouts de la uni 😭 fml	negative	 lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang1 other unk
4561	RT @MonaNoguera : “ @beatrizmiami : Un placer trabajar con @MonaNoguera We did it again mi comadre 👏👏👏👏👏 ” Divino el vestido !! Gracias mi Bety !…	positive	 other other other other other other lang2 lang2 lang2 lang2 other lang1 lang1 lang1 lang1 lang2 lang2 other other lang2 lang2 lang2 other lang2 lang2 ne other
4562	@vivivazq ea rayo , que badtrip	neutral	 other lang2 lang2 other lang2 lang1
4563	Tengo como mil lunares en mi cuerpo y cada mes encuentro uno nuevo .. Ok	negative	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1
4564	""" @isatpc : 🚨🚨🚨 TAQUILLAS AFTER CLASE 2014 ASJ DE LA GHETTO Y MAS SORPRESAS DM DM DM 🚨🚨🚨 """	neutral	 other other other other lang2 lang1 lang2 other lang2 lang2 lang2 ne lang2 lang2 lang2 lang1 lang1 lang1 other other
4565	""" @esangie023 : @arianaasalgado i know ! My life is so hard 😎 "" como trabajando en una boutique me pueda comprar camisas de $200 ?"	positive	 other other other other lang1 lang1 other lang1 lang1 lang1 lang1 lang1 other other lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 other other
4566	RT @esangie023 : Con la cuks ! #LaMasQueAmo #soulmate #myginger #blackandwhite #loveyounigga @arianaasalgado http://t.co/wjKG4xM9P3	negative	 other other other lang2 lang2 unk other lang2 lang1 lang1 lang1 lang1 other other
4567	RT @CarlosMVila1 : Domingo de Brava Old School 🎉🌴 Lunes Feriado - DJ Eliel , Dj Warner - Open Bar de 9-10pm http://t.co/5kzStGPV71	neutral	 other other other lang2 lang2 lang2 lang1 lang1 other lang2 lang2 other ne ne other lang1 ne other lang1 lang1 lang2 other other
4568	RT @AndyDread : @PuertoRicoPUR Buen día pa 'la playa ! 🌴😎🌞 https://t.co/4nKZGbQ9B6	positive	 other other other other lang2 lang2 lang2 lang1 lang2 other other other
4569	RT @__tanyarivas : En el mood de ver películas y comer helado	neutral	 other other other lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2
4570	Pancakes con Nutela a lo Ihop , pero echo en casa !! !!	positive	 lang1 lang2 ne lang2 lang2 ne other lang2 lang2 lang2 lang2 other other
4571	RT @_eliomarr : pelicula del friendzone https://t.co/OrOj4biEc8	positive	 other other other lang2 lang2 lang1 other
4572	Great swag and style @yunelcruz at @premiosjuventud #premiosjuventud wearing shirt and jeans … https://t.co/oJ6W6vTpy2	neutral	 lang1 lang1 lang1 lang1 other lang1 other lang2 lang1 lang1 lang1 lang1 other other
4573	RT @krenthinker : @YellowMellowMG El vídeo se gravo el jueves por lo cual seria JUEVES DE AVENTURA EN DISCOVERY XD falta Bear Grylls . https : …	positive	 other other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 ne other lang2 lang1 ne other other other other
4574	@luisbombasticg Con gusto . En el siguiente enlace encontrará información detallada de los planes MORE EVERYTHING . http://t.co/cokYLizUoh ~ MV	positive	 other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other other other ne
4575	@AleIsabel250 Diablo 😒 Creo que pichare tho .	positive	 other lang2 other lang2 lang2 lang2 lang1 other
4576	RT @RealPorta : Si , estoy escribiendo mi mejor rap freak hasta el momento !	positive	 other other other lang2 other lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang2 other
4577	@NEWdanicsierra quisas es LA academia de caguas o algo .. pq guat the fuck ?! ! Jajajaja	positive	 other lang2 lang2 lang2 lang2 lang2 ne lang2 lang2 other lang2 lang2 lang1 lang1 other other lang2
4578	El Saludo al Mega Salón D Training !! ! G R E A T !	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other lang1 lang1 lang1 lang1 lang1 other
4579	@adamaris_cruzz @queseyomano JAJAJA verda es you 're 2017	neutral	 other other lang2 lang2 lang2 lang1 lang1 other
4580	RT @unnombreahi_17 : Madonna viene en cocierto y Taylor Swift no . NO ENTIENDO * Coscu 's voice *	negative	 other other other ne lang2 lang2 lang2 lang2 ne ne lang2 other lang2 lang2 other lang1 lang1 lang1 other
4581	Medio millon ^^🐤 THE KRONNO PLAY RAP | CANAL SECUNDARIO | KRONNO ZOMBER https://t.co/puK0SCZJiE	positive	 lang2 lang2 other lang1 lang1 lang1 lang1 other lang2 lang2 other lang1 lang1 other
4582	@mememecaigo jajajajaja eso tdo suena tan mal ! wow ! estoy abajo es el unico lugar en mi casa que hay wifi bueno jajajaj	negative	 other lang2 lang2 lang2 lang2 lang2 lang2 other lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2
4583	@nrosadol @BryannD18 Y todos los contest los ganan los locales de piñones .. .. Ok	neutral	 other other lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2
4584	RT @ChinoyNacho : Otra foto con nuestro Premio Juventud como mejor vestidos de la noche #premiosjuventud gracias a nuestra stylist .. . http :/ …	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other other other other
4585	Throwback a cuando salía del work a las 7 , ahora salgo a las 9 y cuidau 😭	negative	 lang1 lang2 lang2 lang2 lang2 lang1 lang2 lang2 other other lang2 lang2 lang2 lang2 other lang2 lang2 other
4586	RT @saocopapi : HAPPY BIRTHDAY a mi mejor amiga , mi partner in crime , mi hermana , te amo cc y no te cambio x nada best wishes Nattt 😘👯 http :/ …	positive	 other other other lang1 lang1 lang2 lang2 lang2 lang2 other lang2 lang1 lang1 lang1 other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 ne other other other other
4587	Mi morning texts fue que mandara un booty pic , lolz	positive	 lang2 lang1 lang1 lang2 lang2 lang2 lang2 lang1 lang1 other lang1
4588	RT @corondiano : Alguien quisiera adoptar a dos perritos ? Ya estan vacunados y todo . Dale rt https://t.co/tjfpI8Yt3A	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 other lang2 lang1 other
4589	Ahora si q lo perdí .. . Mi @NEGROPR76 prendió el Playstation .. . : o	neutral	 lang2 lang2 lang2 lang2 lang2 other other lang2 other lang2 lang2 lang1 other other other lang2
4590	Un cachito de la cancion de ZOMBER GIRL ?? ? Estoy enamorado de esta canción !! 😍 ❤ ️💀 Z4E 💀 ❤ ️ https://t.co/ip3KbrJJMP	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other other lang2 lang2 lang2 lang2 lang2 other other other other other other other other other
4591	Beach time 🌞 Aprovecha los descuentos en bikinis ! te esperamos hoy en nuestra tienda #Salhuaclothing http://t.co/bVUsgsRJzk	positive	 lang1 lang1 other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 ne other
4592	"RT @OMSSSSSSSSSSS : “ @arianaasalgado : "" @OMSSSSSSSSSSS : El viernes voy de negra completa 👼 "" ohh naomi being controversial ? ” Rebel #yolo"	positive	 other other other other other other other other other lang2 lang2 lang2 lang2 lang2 lang2 other other lang1 ne lang1 lang2 other other lang1 lang1
4593	5:15 y ahora 5:24 salgo d pagar y solo habían 2 personas frente a mi !! ! Too Slow !! !	negative	 other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 other other lang1 lang1 other other
4594	Dress hunting #latingrammys para la Bella y mi super talentosa cliente @VeronicaBastos1	positive	 lang1 lang1 ne lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other
4595	He visto con @KatiaLisob la peli de el viaje de Arlo ! Y es genial ! La recomiendo ! Buenas noches Zombers ! 🌙😁	positive	 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 other lang2 lang2 other lang2 lang2 lang1 other other
4596	Tenía dolor de cabeza de tanto estudiar así que me metí pastillas para la migraña . Y pues tienen cafeína . Jeeee all nighter keslake ?	negative	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 other lang1 lang1 lang1 lang1 other
4597	Back part !! Sundayfunday 💁🏼 🎵 GYPSY SUMMER 🎵 Blusa : $28.00 #salhuaclothing http://t.co/8zBUlamArj	positive	 lang1 lang1 other lang1 other other lang1 lang1 other lang2 other other lang1 other
4598	Feliz #Backtoschool Familia .. .. . elzol1067fm 6 a 11 am #Elvacilondelagatita http://t.co/X6iAWeb3j9	neutral	 lang2 lang1 lang2 other other other other other lang2 other lang2 lang2 other
4599	Ni me molestó lo difícil que se pusieron los nenes en el trabajo , me hacían falta cc	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang1
4600	Cada fin de semana cerca de ti familia ! Este Weekend estaré en Hialeah y Homestead !. .. . https://t.co/vPwH7wAXFl	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang1 lang2 lang2 ne lang2 ne other other other other
4601	Trabajando y divirtiende con Lo que amo . Dia de fotos #marykay #peopleenespanol marykayus 👗👜👠💄 trend … http://t.co/925xZ2EKEz	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 ne mixed ne other lang1 other other
4602	“ @Victor_Luis77 : Me cago diez mil veces en el update de las fotos ” x2 😡😡😡	neutral	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 other other other
4603	Just the smell of the summer can make me fall in Love . 🎵 GYPSY SUMMER 🎵 - Maxifaldas - Tops en V #salhuaclothing http://t.co/RK7iN6fvgF	neutral	 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 other other lang1 lang1 other other lang2 other lang1 lang2 lang1 lang1 other
4604	RT @alejandra_rv11 : TIENEN que ver el story de @Gabriela3Ferran imitando a @fabiolapabon 😂😂😂😍	positive	 other other other lang2 lang2 lang2 lang2 lang1 lang2 other lang2 lang2 other other
4605	Tremendo . Yo bien puesta pa ' estudiar y a mi laptop le da con ponerse potrona .	neutral	 lang2 other lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 other
4606	RT @andyescalona : Mi Look hoy #SLS @AngieEstilo @beatrizmiami http://t.co/ouafeCJSxb	positive	 other other other lang2 lang1 lang2 unk other other other
4607	He añadido un vídeo a una lista de reproducción de @YouTube ( https://t.co/ndH74GBaTF - EL SUPER DREAM TEAM CON ARENE ! ^^ | Juegos	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other other other lang2 lang2 lang1 lang1 lang2 ne other other other lang2
4608	Hoy es un dia GLAM ! Los colores neutros nos ayudan para combinarlos con prendas de colores brillantes como el rojo http://t.co/9vMeUJ7K9u	positive	 lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other
4609	#DunkinDonuts con desayunos y ricos cafés . #elVacilondelaGatita https://t.co/9RjEnO0GAK	neutral	 lang1 lang2 lang2 lang2 lang2 lang2 other lang2 other
4610	BATMAN ARKHAM KNIGHT EPIC RAP - KRONNO ZOMBER ( Videoclip Oficial ) http://t.co/TbctuGuxHZ	neutral	 ne ne lang1 lang1 lang1 other lang1 lang1 other lang1 lang2 other other
4611	“ @ACanseco : Un #ff para la estilista estrella y gran amiga @AngieEstilo ” gracias Un #ff para la primer clienta Mia y hermana , 15 MAS para 100	neutral	 other other other lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 other
4612	JAJAJA Que granujillas y traviesos sois algunos dándole al botón para que me retire del rap ! XD Menos mal que aun tengo Zombers fieles ! :D	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other lang2 lang2 lang2 lang2 lang2 lang1 lang2 other other
4613	RT @tadanaa : yo lo que quiero es quitarte to '	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang1 other
4614	.. Always sweet siempre dulce .. . Sweet dress . #salhuaclothing pedidos al 0968807384 #allyouneedisEcuador https://t.co/Zo3CryDM7T	negative	 other lang1 lang1 lang2 lang2 other other lang1 lang1 other lang1 lang2 lang2 other lang1 other
4615	RT @jchaltiwanger : Not voting on Tuesday would be an insult to what @BernieSanders has already accomplished . https://t.co/fOYapedmbh via @E …	negative	 other other other lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang1 other lang1 lang1 lang1 other other lang2 other other
4616	Relax day y de tour por #casadecampo #laromana #santodomingo #republicadominicana #vacaday … http://t.co/mIvHqi8e3k	positive	 lang1 lang1 lang2 lang2 lang1 lang2 lang2 lang2 lang2 ne lang1 other other
4617	RT @yiraam : 🚨🚨 RT 🚨🚨 Me escriben al DM . Gracias !! https://t.co/NNvHRtUoc1	positive	 other other other other other other lang2 lang2 lang2 lang1 other lang2 other other
