2606	@ AkneogTikna Hi Ankit We have responded to you via DM Please check Regards Team AIS	positive
2607	@ propakistanipro@ SabineK48384668 Kya hua toiletless suar😂🤣 medical visa ki beekh pe jawab nahi ban raha Kya😂🤣🤣🤣	neutral
2609	@ ShazanAhmad4@ Being_ Priya_ To tere jaise fake update de ye baad me tweet delete kar deti hai jab isko khud pata ch… https// t. co/5HjgNjHlkl	neutral
2616	RT@ Shoaib_ SRK1 Koi nahi... Humara qaumi khel toh waise hi har kisi ki personal life mein taang araana hai.# PAKvWI	neutral
2619	@ PranaykaNTRii@ AnilRavipudi ni stories direction ey worst anna Jabardasth ki stories rasko.	neutral
2621	@ RoflRavish9 Honi Chahiye per ye dalal media is khabar per charcha Nahi karegi Opposition ko court Jana Chahiye saboot k sath	neutral
2628	@ aSoulRebellion@ mssirsa@ ArvindKejriwal Ha ha ha best party got how many seats in this LS election People know th… https// t co/ Mci966hJVM	positive
2632	RT@ edwardstbakery FRIDAY BREAKFAST IS HERE! Friday at Edward St Bakery is all about treats! We are open BREAKFAST10AM-12PM LUNCH12PM-2P…	positive
2633	@ Patanjalikalia1 Dekho bde bhai jo bhi h n bhai Agar app duniya HI dekh lo sbse jyda pyar log Salman bhai s hi krt… https// t co/ MxtPenxJrS	positive
2635	@ ArunbajpaiRajan@ afreenk007@ MamataOfficial Modiji vanish ho sakte hai... but RSS never... RSS is the base of BJP.....🙏🙏🙏🙏	neutral
2650	Modi k ministaro me90% minister bilkul jaahil anpad gawar criminal h saale khud PM jaahil h to jaahil ko hi chunega na	neutral
2651	@ pankhuripathak Tum log lad pate nahi ho ar janta ar media ko dosh dete ho agar tumehe lagta hai media bika hua hai… https// t. co/ mWekZ5PBl7	positive
2657	@ the_ hindu Faltu nautanki of Masood Azhar and gang... and here Commie media is peddling that nonsense...	positive
2664	RT@ MDivya231' Nannu' To Rockstar hone ke Saath ex-cbi officer nikle. Koun kisise like Karta haikoun kise Love❤ karta hai.. inko Sab ku…	neutral
2669	@ amir_ g87 kon? PTM wale? wo kaise bete ho gae? Wo to khud ko afghani kehte hai! btw afghani koi ethnicity nahi za… https// t co/0T0FEQhFTZ	neutral
2674	cute ni chachi😩 soon to be a mom❤️	positive
2696	RT@ Kaushal_ shah191@ chitraaum aaye padhare hamare aagan me...!!! Itni garmi me app itne logo k sath...!!! Nice to see you in Ahmadabad.…	negative
2701	RT@ SaharaReporters How Government Agencies Failed Adewura| Sahara Reporters“ It is unfortunate that a young girl had to die for this iss…	positive
2710	@ kshukla778@ Payal_ Rohatgi Tere maa baap ne bohat badhiya sikhaya hai certificate batna sabko ki kaun kiska chamcha… https// t co/ xmdkSszCN2	positive
2711	RT@ sunita2318💖 Good morning my sweet sweet papa@ Gurmeetramrahim ji💖💕 Plz bless me more sewa sumiran parmarth ka bal💪 bakhshn…	neutral
2713	@ seriousfunnyguy@ kunalkamra88 k maa baap ne usko shiksha hi aisi di hai. Dosh uske Maa baap ka h.. Uska nhi. Padh… https// t. co/ WGZYdk6YAH	negative
2721	Ya girl is wala nang balak mag enroll	negative
2722	@ OneHaryanaOffcl ITNE BADE NETA NE IS PRAKAR SE BOLNA JABKI CHUNAV ME JANTA NE INHE NAKAR DIYA INKA MANSHIK DIWALA… https// t. co/ iOmxUE8NTs	neutral
2727	@ greatbong The only channel which doesnt claim anything is NDTV because well uske waise bhi kharab din chal rahe hain	negative
2728	@ sumaira_ nedian@ Junaid50us@ joe_ sameer Aur kiya kya chor toh diya nuclear missiles ke dar se sale napak mulk ka na… https// t. co/53EN7f0oFZ	neutral
2731	[2019 SS new product introduction] Seven Treasures Kash Cool Tunic Shoulder design& sheer fabric is cool You… https// t co/ zh3aosgvne	neutral
2733	@ muglikar_ Congrats Bhau but you must be more dedicated from now as you are our fm on twitter govt for India in every opinion	neutral
2734	@ INCIndia@ narendramodi Koi bat nahi pm modi ji apni jimmedari sahi tarike se tabhi nibha payege jab bipaksh me apn… https// t. co/7LQgBnx3tS	positive
2739	@ gopaljeebjp Sir ahun ke bhut bhaut badhai Mithila ka representative banai ke lel. Khali kani pahilka MP sab janka… https// t. co/ L6vm6Lpnvi	neutral
2750	@ ajinkyabapat1 Hi Ajinkya! Never wanted you to face any such inconvenience while ordering with us. Thanks for shari… https// t. co/6IHSNaceVg	neutral
2760	jis din Muslaman BJP ko dene lga us din BJP Khatam ho jaygi kyuki hindu muslim khatam ho jayga or log vikas k aadh… https// t. co/ kg8YmFf8hB	negative
2765	🤣🤣🤣 fail hote rehta thha school ke sab subjects mein........ issiliye naam Tu- fail?.... ho gaya..... Tu- fail h… https// t. co/ gVwWbmmwji	neutral
2766	@ yoursbadgirl Maa ka bhosda teri..... baal khinch k door ghsita.... pushed u from bed.... aukat me rah...	negative
2767	@ imMAK02@ INCMP@ OfficeOfKNath@ RahulGandhi Abee sale jholachhap chaap yeh ghatna MP mai hui jaha congress ki sarka… https// t. co/ YUYutmamsz	neutral
2777	Congratulations Sir. Sabka Sath saba ka Vikas. Yhi slogan h aapka But Jamshedpur me female candidates ka Vikas wah… https// t. co/ yG4vaFcFET	positive
2780	@ baloch_ aina@ iDua_ Fatima Sari zemadari ek insan ki nahi hoti ye Hakumat ki zemadari hay jo zakat kaati jati bank… https// t co/ gtXtgllXdU	neutral
2782	You make me wanna# MAGA😀😁😎3 times. Third Time Charm is underway.. Results thus far>> SEE@ TuckerCarlson So far… https// t. co/ Y2GlLIZTae	neutral
2793	@ iamzzeeshan@ asadowaisi Humari Hindi media Kabhi Asad Bhai Ka ye rukh Nahi dikha Sakti wo jab BHI dikahegi negativ… https// t. co/ FPq6L1R04v	positive
2794	RT@ bushybaloch@ Shining__ star77 Ankhon ki bt na kr sahab log Mar jaega❤	neutral
2795	past pr sb ko bulaya pr gaye nhi madarchod bahut bde bhrast niyam kanun ke ho ek baap ki jayaz awlaad ho innovator… https// t. co/ SRDjG6veqM	positive
2796	RT@ MirzaAm55394697 Pehley chor corrupt daaku be-hiss be-imaan they aur ab Ghddar aur mulk dushman b? Pak Army k dushmanon k haq mn bol…	positive
2802	OR I WISH VERY AND VERY HAPPY AND BLESSED# RAMADAN OR# RAMJAAN MONTH TO INDIAN NATIONAL CONGRESS PRESIDENT SHRI… https// t co/ iLZ0nx9yPk	neutral
2803	Mai Kafir kiso ko bolta hi nahi na mainay abtak bola jab tak kisi Mufti ka fatwa na ho Tum logon ki tarah th… https// t co/ WeAUyzkH11	positive
2804	@ Sumita09445393 agar inse mahilaon aur baccho ka bhala na hua to samjhna ki kabhi niyat thi hi nahin. Is post ke li… https// t. co/ Xty72jOMag	neutral
2806	RT@ rds_ singh@ TV9Bharatvarsh muslim kanhi bhi support nahi karte kya ye mahilaye kabhi bina burka ke nahi nikali hongi??? kyu nahi burka…	negative
2819	@ AmitBhagchandka@ dhruv_ rathee@ dhruv_ rathee i think Modi ji ko aap jese intelligent ppl se puchn chahaie tha right?	neutral
2820	@_ YogendraYadav Kanhaiya desh bhkt? Wah chutiye freedom of speech ki band baja rakhi h tum logo ne Tum jese log ra… https// t. co/ kDBrceaMsI	negative
2827	RT@ VinodSh46061220 Sanghmita exp train no.12296 me behad bhid hai jisme log bhais bakriyo ki tarah bhare huy hai Pair rakhne ki bhi jagah…	negative
2829	RT@ ProductionVeedu LISAA India's first ever stereoscopic3D horror film written and directed by Raju Viswanath! Don't miss this amazing e…	neutral
2835	Sukari Tokoh agama Pontanakayyang Kab Mateng Ucapkan Selamat Kepada Jokowi-Ma'ruf atas terpilihnya sebagai Pres… https// t co/ eYV19xp5of	neutral
2839	@8106S Ek taraf bolte we r hater ek taraf bolte best friend banana chahte😏😏😂😂	negative
2850	RT@ FreddieKraft Here it is or all you@ DirtyMoMedia# DBC listeners that asked for a pic of the@ T_ Hosh lounge that@ Tjmajors mentioned o…	neutral
2853	@ SAMBIT_ PATRAg@ UdayBharti108 Godse ko sahi khene wale Gaddar deshdrohi Angrezo k talwe chatne wale sawerker aur Na… https// t. co/ KqbMONst4m	neutral
2856	@ Gillzz1919191. Moody to Nahi ho😊😊2. Jyada baat v Nahi Karti ho😬3. Shy to jarur ho🤗🤗4. Friendly bahut ho😀😀5. Rud… https// t. co/ HuvIUXFHzF	neutral
2857	@ masimanjum@ Kaifraz88535564 Jhooty pe Allah ki billions lanat especially in Ramadan	neutral
2867	@_ BunnyTheRabbit@ baba_ controll Hahahah chor yrrrr mood ma nahi abi m😂🤣	positive
2869	@ ExSecular Those are lucky ones who's partners cheat otherwise idhar tau shaddi hi nahi to rahi cheat krne ka m… https// t co/ UAz4ZZUmVW	neutral
2871	@ DrArvindSharma_ Aapko future ke liye bahut bahut SUBHKAMNAYE We want to see you in PM Modi ji team	negative
2872	RT@ OverLord_ Xd Desi parents keep on discouraging relationships with opposite genders all your life and jab shadi ki age ho jaye to poocht…	negative
2873	Uska reply nahi aaya to finail pee lunga😥 https// t co/6kD8FDY2Mx	neutral
2877	@ tufailelif But chootiyas like you just keeps increasing! Bakchodi band kar.	positive
2881	RT@ KB_ KrishnaBeura Thanks to all my fans& well wishers for loving& appreciating Aap Ki Kashish from Aashiq Banaya Aapne Full Vide…	positive
2884	Gali me kutte kam Snapchat per kutte jyada hai# snapchatfilter# dog# funny# say	neutral
2887	Oye@ BBhuttoZardari Barat lekay NAB nahi jatay. Darta kyun hai? Dar k agay jeet hai. Dekhi nahi# DewKiGaari kal nik… https// t. co/ q4ZYA0bCtL	positive
2889	@ zartajgulwazir any iota of shame? Baishak Allah ki Lathi be awaaz hai https// t. co/ No8aUMVb3w	neutral
2895	# Askstars Can india replace vijay sankar in place of ajinkya rahane because ajinkya rahane is well known of england pitches	neutral
2896	@ ysjagan@ actor_ Nikhil Hearty congratulations to ysjagan Mohan reddy sir and eagerly waiting to see the future of n… https// t. co/ Rh5eiRxvUW	neutral
2904	Is soch ke sath aoge to phele semester ke bad hi nikal deinge tmhain) https// t. co/ YnLktgR8Ny	neutral
2908	Bhai gave up India captaincy to become a world captain😂😂 Ab jeet aana varna iske memes banenge# IndvsBan… https// t co/ mbIpctHdQw	neutral
2910	Happy birthday in advance@ NayyabHoonMain😍😍😍😍 Just5 days left💃💃💃💃 Khush rhy........# HBD_ Nayab https// t. co/ bq8fduK9j5	positive
2912	I swear ab koi BJP bhakt aake mere aage bjp ki raag gaaega to sun lega mujhse!! Why the hell is the party silent on… https// t. co/5jry1AzZj2	negative
2913	@ sambitswaraj No Problem Jeetenge jarur jeetenge but you fight awesome.	positive
2922	EVM ke saath chedchaad nahi ki jaa sakti hai chutiyo Bohot jyada strict procedure hai saara Bachcho ki tarah pahl… https// tco/ HUxLobdrEe	negative
2935	@ Kamalp68070@ ShilpiSinghINC Haha ye ab jindagi bhar aise hi tadpte bilakhte rhege kuki congress to bubara nhi aayegi🤣🤣	positive
2936	@ LilSam06727957@ SpursOfficial Tumhare iss comment ki koi credibility nahi hai!!# ayeshivani# WorldNoTobaccoDay	positive
2946	@ SushantBSinha That's the difference b/ w khud ka dimag se bolna aur dusare k boli ko repeat karke bolna😊	neutral
2960	RT@ NishATQaseem I feel With every passing day Kashaf Murtaza's philosophy of life is getting more relatable Zindagi me har dariya khu…	neutral
2964	RT@ SadearH This is what# MenENDFGM means! I love the passion of these gentlemen@ kipainoi@ TonyMwebia@ EliasMuindi@ PCKemei Always commi…	positive
2973	@ pankhuripathak@ INCIndia Good Very very Good Mam ye chatu Anchors chatu Media5 saal ye sirf or sirf Hindu Musl… https// t co/ wetVRJmyT5	positive
2975	@ AMIT_ GUJJU In ko aadat hai paki pakai huyee khane ki Last time Anna se pakwa ke Jo roti lee is baar soch rahe t… https// t co/ bbBCtlSjb5	neutral
2976	@ myogiadityanath@ narendramodi Maan niye yogi ji maharaj ji sadar charan spersh. maharaj ji kripa karke aap hamare m… https// t. co/ EvX4GnGGtw	neutral
2977	@ oomasrk@ shivkmishr@ Bunibroto@ mahanta_ h@ AlphaMaximus9@ BharatPronam@ sanjays06480699@ From_ Himalaya@ the__ ufo absolutely. real HEROES	positive
2978	@ ndtv No one jobless only congresi and Rahul Gandhi is job less all are doing there job koi bhukha nahi sota a… https// t co/ x2ESgb5Vjk	neutral
2981	@ iqrarulhassan Happy birthday brother Ajj Apki Brithday Pr Mujhy Fallow Back chahia Khush Rahain Hamesha Pakistan k… https// t. co/ FL9PDv2cpi	neutral
2982	RT@ sitecore_ ashish“ chacha vidhayak hai hamare” by zaker khan@ Zakirism Man what a good acting# simplicity# real# talent# hiddengems lov…	positive
2987	RT@ JaikishanIam@ Poonam12206295 Kismat ma bahut kuchh ha dhudna padega	positive
2993	RT@ CoffeeNChirps My mom just called SpongeBob Wo Dhokla My life will never be the same again!	neutral
2994	@ SarcasticGupta no issue bhai ye toh normal h aate h sbke mind me same	neutral
2995	RT@ ifn Ramadan Special! Chef Ajinkya shows how to cook rice perfectly to make your Biryani the highlight of your Iftar menu.# Ramzan# Ram…	neutral
3006	@ RI_ William wHO😠 kfc ne tok? rah unaco ka rah diy?	neutral
3007	@ GulfOilIndia@ hardikpandya7 Jhoomega Team India Ka Har Ek Fan Jab Boundaries Maarega Humaara Hardik bhai🇮🇳🏏🏆💙# CheerWithPride	positive
3012	RT@ chashmish_ Ed With every passing day we are losinh essence of life I mean how we used to send eid cards with eidi to friends and then c…	positive
3018	@ sunilbansalbjp Yah MP Modi ji aur Yogi ji ke karan jeete hain.2014 ke bad in longon ne aapne chetra ko nahi dekha.… https// t. co/ k5zxhnZIJ4	negative
3020	@ PrakashJavdekar@ moefcc@ PIBHindi@ MIB_ Hindi@ SuPriyoBabul Sir1st of all Congratulations. Sir aap s ek request h.… https// t. co/ YN6AInBLtz	neutral
3021	@ News18India@ sambitswaraj@ nehapant19 Aaj phir media nai apni okad dikha di only bjp spoke parson ki baat suna kar	neutral
3022	RT@ muglikar_ Waah@ RahulGandhi ji Aapke dost log https// tco/ G2XQg8YSAC	neutral
3023	@ KPYadavBJP aapko jeet ki bahut bahut badhaie sir apne wo abhed kila thoda hai jisase aaj ek sachha Hindustani hi… https// t co/ yUzQqzXIdo	positive
3024	Hai Ye Tadpan Hai Ye Uljhan😴 Kaise Jee Loon Bina Tere🤷🏻‍♂️ Meri Ab Sabse Hai Anban😑 Bante Kyun Ye Khuda Mere.… https// t. co/ vYHy5ukIgx	neutral
3029	@ Ghummans Kuch bachy maa sy qabo nahi aty jab to bap ka chittar kam ata hy or ye aakhri option hy maa ki bat sun'na… https// t co/ fSFLOtJ9lc	neutral
3035	@ ankitsinghbeta@ Raje_ Radhey@7rick37@ EkThaEngg Incest stories bahut padhta hai radhey ji ka ladka	neutral
3036	@ usamatahir717 World looks at you as a Rouge nation good for nothing ye hai tumhari Aukat. Your passport comes seco… https// t. co/ ZjfVIjcDuH	negative
3047	@ pawangreatt@ Ramchandra791 Equality ke badle equality mang rhe hain	neutral
3051	RT@ ProKabaddi Line drawn game🔛 Kuch yaad aaya?😍 Panga lene ka waqt aa raha hai- are you ready for# VivoProKabaddi Season7? The a…	neutral
3053	@ ZedGrrdaisy It's ok I fasted all days last year still Liverpool lost but I realised had we won we wud still have h… https// t. co/ I05mbhrQBO	neutral
3059	@ narendramodi Dil se khush hu sir aapke liye.. Humara desh surakshit haatho me hai.. All the very best sir..	positive
3063	Reporter Firdous ashiq awan aap k khilaaf buhat bol Rai hain Zardari abhi bolnay pae tax lagaa nai jab laggay g… https// tco/ VbEy0UAkWs	neutral
3070	RT@ contrarianEPS L& T is back like2014.15% ke roce pe kitna growth kar lega yeh; P	positive
3071	@ RahulGandhi Rahul ji aap bohot bhole ho bohot sachche ho gandhiji ki tarha aap pure hindustan k dil me base ho pm… https// t co/ blgu6pJMSP	neutral
3075	@ Virendr95094268@ Mithoon11@ itsBhushanKumar Osm song bdi muskil se mil rhe hai aajkal ache gane	neutral
3079	@ khude_ ramkishan@ Mohit58112831@ OddNaari@ aajtak Padai likhai karna tumhara kam hai sarkar ka nahi😡 jo layak hote… https// t. co/ jZRe1L51rb	neutral
3084	RT@ Phanerookampala FURTHER STUDY Daniel124 Luke1248 GOLDEN NUGGET Understand the times in which we are living child of God and p…	neutral
3094	She- me tmhra Kabhi Sath Nahi chodungi Me- mtlb She-# Pubg me BHi khelti hun	neutral
3100	# InspirationOfMillions@ Gurmeetramrahim Good evening guru g Bless us nd give us power4 Sewa Simran and Parmart… https// t co/ CRfyZSjYGB	neutral
3106	@ thecaravanindia😃😃😃😃😃😃 hadd hai bhaisahab...... kuch to journalism kr lo be kab tk modi modi krte rhoge	neutral
3110	@ bhartiyenaaree@ Ar_ Y_ K@ RajivMessage@ RahulGandhi@ INCIndia@ BJP4India Band baaje waale ki khud ki baji😜😜	positive
3111	@ milisilichilli Hindu hamesha sota hi h. Bas asharam dyanand pandeynityanandgurmeet jaise Hindu babao ke rape k… https// t. co/ jX6IbPfWtC	neutral
3113	Ramjan me islam valo ki chaddi tak ki checking ki jani chahiye. usake liye central se bhi order lena pate to police… https// t. co/ uah3nJ8Qfu	positive
3119	@ preeti112019 Ghar ka TV bigad gaya hai2 din se... Varna IndiaTV pe Modi ka Prachar sun leta... Big miss is cricket world cup...😀	neutral
3124	@ an_ a_ nd shikayat unse ki jaati hai jinse kuch expectations ho.. congress bjp to kisi ginti me hi nahi aate hamare… https// t. co/ rMXJOohyR7	negative
3126	Happy bdday@_ i_ Asif bhai😉😉😁😀😀 Kafi late wish kia so sorry nd enjoy the rest of night🤐🤐	neutral
3132	RT@ cara1una ok well. vote for which one u like best bc apparently the way i choose what colour im dying my hair is down to random people…	neutral
3136	After some analysis of Loksabha Election Result Sambit patra is the bali ka bakra to demolish BJP as a anti-Musl… https// t. co/ Z2u6rwapo4	negative
3138	@ Bhuvanbagga Insan ka vyaktiva uski soch ke madhyam se pata chalta hai rest u can understand najar aur najariya	neutral
3139	RT@ garg34048 Pita ji@ Gurmeetramrahim Good morning.. aj hmari family ke sbse youngest member ka birthday h.. pls us pr rehmat krna.. usko ek…	neutral
3141	@ NorthDmc@ dcrohinizone Very very Thanks sir or ummid karta hu ki aap esko jarur solve karenge mai apko bar bar tha… https// t co/ rAwfeZnPdM	neutral
3152	@ SreeBasu84@ listenshahid Bahut fikr haito khud kyu nhi aye funeral pe?	positive
3155	RT@ Alyahpmiranda Te juro que te perdono T O D O pero nunca me olvido de nada ni de lo que me hiciste ni de c ó mo me doli ó.	neutral
3159	@ shwetzonly@ SanjeevKapoor Aoul ki chatni is mithila's best dish for me..	neutral
3161	@ DubeyAbhayRofl dhurv tyagi ko delhi me kaat diya bhaat yadav ko mathura me kaat diya dr narang ko delhi ke vikashp… https// t co/5Inh91m7aw	negative
3171	@ DesiStupides@ RahulGandhi Hmm sale tum jese log hi2002 jese ghatna ko hawa dete ho.. so called secularism abb bhi… https// t. co/ PKYBVr1M8H	negative
3172	@ islamudinsajid Yeh wahan ke log hain per jo inko uksa rahy thy dono ab custody mai hain	neutral
3173	@ upcopsachin Is doctor k upar thappad ki brasat ho jaati tab haisiyat pta chal jaati is chutiya doctor ko	negative
3179	# SachinOpenInings@ sachin_ rt sir ne2011 WC Me# Soheb_ Aktar ki jo pitaai ka mood kese bana??🙏🏻🙏🏻# AskStar@ virendersehwag	negative
3184	@ rssurjewala@ INCIndia Sir one month nahi kabhi bhi mat bhejana ye media hi hai jisane BJP ko jitaya hai Modiji… https// t co/ UYYiGDU1ND	neutral
3186	@ DrKumarVishwas@ mlkhattar Bc kutto..20-30 hjar ki naukri krne vle thullo.. saale shrm aati h bc.. agr police na ho to hum jyda safe h	negative
3191	@ kunalkamra88 Aree master of ch** tiya tere hath me tha to tune Kiya bhi tha waha jake mgr sahi se kar nhi paya tab… https// t. co/ DOY5NZKQS8	negative
3195	AE RI SAKHI MORE PIYA GHAR AAYE- USTAD RASHID KHAN Sings Hazrat Amir Kh... https// t. co/ VtmatG80YW via@ YouTube	positive
3199	@ Aadiiroy To goya yeh khabees yardstick bun gaya Pakistani hukmarano ki popularity aur azmat ka na a’ aoozubillah	positive
3202	@ zeroknowledge19@ Bollyhungama@ anuragkashyap72@ narendramodi Aur yei drama bi uski gandi dimag ka creation lagta h… https// t. co/ Aq1hucllX9	negative
3214	Mere liye1 emoji😚 meri zindagi😍 sabki jaan🔥 good looking💔 dukhi aatma😏 Attitude😙 mehfil ki jaan😡 matlabi👀 flirty… https// t. co/ CBCpSl6COd	neutral
3216	@ NadiaTajwar OH SHEEAT YOU'RE WEARING THE SAME NICE BLUE HIJAAB ALLAHUMMA BAARIK( and did your Tikka go tera on the same day as this?)	neutral
3223	@ Patriottopakist@ NaseerPMLNskt@ ShkhRasheed Pindi waloon ka kutta	negative
3235	ok but if u r hyping my pic up in dms rn or at all really. this is for u MUAH🥺🥺💘💘💘💘	positive
3238	@ chanduk2010@ SaahoOfficial@ ShraddhaKapoor@ sujeethsign@ UV_ Creations@ itsBhushanKumar@ TSeries Saare le	neutral
3239	RT@ Vaibhavi_ k28@ GautamGambhir Kichad nahi failaya hai I don't think Delhi was in such a bad situation..... Arvind Kejriwal is a well edu…	neutral
3246	@ Tinkableeblog Thank you Tinka😍 You always make me cry Thank you for all these wonderful words and wishes!💖💖🙏🙏	negative
3248	@ varunvagish Hlo varun bhaiya hw r u hope r u well I watched ur all videos even I watching ur videos everyday b… https// t co/ kf76DfCffR	neutral
3256	@ zarhashemi Oh yeh zalim log banday jaye to kahan jaye Chalo good luck with the home made paratha home Made stuff is the best	positive
3258	# ValueTime_ ValueLife@ Gurmeetramrahim Singh ji insan@ Derasachasauda Pujya guru ji kehte h ki jo insan samya ki kad… https// t. co/ Lsbwksp850	neutral
3260	Saree has shackled women and burqa and hijaab are liberating women all over the world??? Waah madar zaat waah. Kitn… https// t. co/ sbKyDMY7Or	positive
3262	# WelfareAtItsBest Dera Sacha Sauda@ Gurmeetramrahim Pujya guru ji ki prerna par chalte hue dera anuyayi jaha insa… https// t. co/ aDCsGXakLc	positive
3263	@ FBDPolice@ police_ haryana@ cmohry Ye h police ka Asli chera Esleye logo ka visvas nhe h police pr Kya Thane me… https// t co/ v0T55Q7lIo	positive
3267	@ best_ cheez_ evr_ Lol hell nah see u good I know u good😂	neutral
3268	[081300] hiiiii💚 i like your@ pero gagi your layout and pfp ikennat lmao hahahha😂 i love seeing your tweets on m… https// t. co/ dQCpFtmVH2	neutral
3269	@ GabbbarSingh Inka man nhi hai organised karne ka opening ceremony bhi chutiyapa thi....	neutral
3270	Point to be notice is Department of space is under Modi ji. Khoob jamega rang Jab mil baithenge3 yaar Modi cloud… https// t. co/ TkIBwEMDMF	positive
3271	Now playing Love N Hennessy Remix by A Chal feat2 chainz!	positive
3275	@ ModiLeDubega@ Pooja_2727 Her koi tumari tarh chor or lalachi nahi hota chara chor public ne tumari family ki akout bata di na	positive
3280	@ shahzadsaleem30@ vishal_2409 Abhinand ka to muh suja tha Tum jahilo ne to apne hi pilot ko mar diya anpad kahike… https// t. co/ ZbJd7na5W9	negative
3282	Eid Mubarak! Flat20% Off on Purchase Of Above Rs1799/- Use coupon Code[ KHADI20] Flat10% Off on Purchase Of Abo… https// t. co/ zmlEPZMTXV	neutral
3283	Woh maheena jarha hai jiski har sham Eid hotti hai Last few days of ramadan😭😭😭	neutral
3284	Show some Love! Shoutout to@ VizionaryJ for the intro and@ KARR_ KATCHEM for letting me use“ Rain” as the song!… https// t. co/ hiaObSlAWA	neutral
3286	Daal ney laga main. Cheekney lagi wo. hua dard itna k seh nah sakhi wo Takleef hui itni boli bahar nikalo tmhai khu… https// t. co/ J2WuU91Nrg	positive
3308	@ kanpuriya_ Mujhe to bhayankar ho gaya hai🙂 shayad ab mai sahi aur galat bhi samajhna nahi chahta.... Mujhe kisi… https// t. co/ cS3VTzOp3Q	neutral
3312	@ Ra_ THORe@ narendramodi Wish you all the very best and do your best sir. Namaskar.	neutral
3313	Lagta hai ye AAP ka poll hai.. BJP Walon ka to the ulta tha https// t. co/ YApoeAllWu	negative
3318	@ javerias Jab Kapra eejaad nahi hoova tha to Janwer ki Khaal hi Sardion me Jisam ko Sardi say bachanay kay waastay… https// t. co/ p0ATcHdKyn	neutral
3320	papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr… https// t co/ nrliQzmDls	neutral
3322	RT@ drop0ut__ Can't wait to tweet Dil roo raha hy mera ye mera Pakistan hy😭❤	positive
3325	BJP ki300+ seat ane pr agle3 din GST registration free*# Jay MAA bharati# https// t. co/ eLcDdB2Y90	negative
3327	@ PMOIndia@ narendramodi proud of you sir ji... love you so much. bus upper wala ek baar aap se milne ki tamanna pur… https// t. co/ AElYxauLbl	positive
3328	vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac… https// t. co/ Rdari00JQ6	positive
3329	@ RubinaAfaque@ virenderbhati_@ LambaAlka Mandir ki ghanti aur shankh bajane se justify nahi kar sakte aap.... Ki ye… https// t. co/ biGVwh10Nn	neutral
3332	@ Peter_ PanBoy@ SupeeeeerStan++ and btw super love ko si Ashley Silang dalawa ni Tan kasi napaka pure nila hehe hi… https// tco/ E3BsbhHkBi	negative
3339	@ mlkhattar What same for chotala Chor family members	negative
3343	RT@ selvaraghavan Hi friends! Here you go! Hope you all enjoy it!# NGK# NGKTrailer https// t. co/ HwC17CL8aK https// t. co/ mimgkxU6fe@ Sur…	neutral
3346	@ ptshrikant@ chaukidarvikasD@ SubratPathak12 Sir bijali vibhag ke log nahi sunate h hamare yaha suriyawan power house pe	positive
3351	@ Ravneet75163731 White sahi rehega. skyblue ka koi bharosa nahi raha ab. Woh baljit ki friend skyblue pehan ke hi ga… https// t. co/ Fiiixxlo3K	negative
3353	@ RahulGandhi that is very good decision media m Congress party debate nhi karegi ab dekhte dekhte h media kya kregi very good	negative
3355	South Africa without Steyn be like hum Shareef keya hovey bangali badmash ban Gaye330 for6. Chase on# CWC19# SAvBAN	positive
3360	Ki Ibn Muljam ne himmat Lagaya Zarb Haider per. Magar Muljam ke Kismet pe lagi Jo zarb ta Qayamat Koi mitta nahi… https// t. co/ n56wXEgCny	negative
3365	@ alok_ ajay Muh me ram bagal me chhuri bihar me samay se academic nahi chalne ka yahi karan to nahi??? Govt school… https// t. co/8r47akI1Q3	neutral
3366	@ sardesairajdeep Happy Birthday sir Hope you'll change your Hypocritical course to Unbiased course though I dont l… https// t co/ QJnYYyhPmf	neutral
3369	@ anjanaomkashyap feku ne5 sal jo wade2014 me kiye the tumne kitne programm un wado pr kiye h jo wo kbhi pura hi n… https// t. co/ QBZXvAeRmx	neutral
3370	RT@ tamanna_ khan19 Gundagardi ke liye ek dangai ko chuna gaya aur ye tab tak chalu rahega jab tak na ye ganda india Syria na ban jaye. Bas…	negative
3373	One of those days when your skin is clear and glowing Haye kisi ki nazar na lag jaye Allah Eid se pehlay namoo… https// t co/ iOLYeIwAj3	neutral
3374	@ meghara41735959@ rssurjewala Nahi sudrega ye surjewala🤦‍♂️ that’ s congress didn’ t even get opposition majority also...	neutral
3377	@ KeshavKarn11@ Leo_ Knock@_ YogendraYadav Yadav ki bilkul baaiil buddhi hi rahegi ye to confirm hai😝😛	neutral
3383	@ His_ Khaleesi Mai Sorry nai Bolny wala kyun ky sorry bolna cheezain kharab krta hai😂😂 Or Proud is liay ky tu jaa… https// t co/ Fda3c8BmBE	positive
3384	@ keenmind_ Haien nai dekha hi she is writter too ask when she is online	positive
3387	@ CMOfficeUP@ myogiadityanath Are baba ji pta hai aap itna pade nahi ho par ek bar ye pta kar lete is bar baarish ka… https// t co/ BV2u2BiXYc	positive
3400	@ thewirehindi Bass ab bahut hogaya the wire aur print inka bhi kaam khatm liberando's ko hamare dharm parr gyan jh… https// t. co/5wtlNk1SCq	neutral
